Date,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Week_of_Month,Is_Weekend,Is_Month_Start,Is_Month_End,Transaction Description,Transaction_Description_Clean,Category,Amount,Type,Is_Income,Category_Avg_Amount,Monthly_Total_By_Category,Previous_Transaction_Amount,Rolling_7day_Avg,Rolling_30day_Avg,Days_Since_Last_Transaction,Cumulative_Spending_By_Category,Transaction_Count_By_Category
2022-09-06,2022,9,September,3,6,1,Tuesday,36,1,0,0,0,Race to television loss.,Race to television loss.,Rent,1357.51,Expense,0,982.2750909090909,4013.62,685.0,722.7585714285715,1296.0293333333334,1.0,95759.09,88
2022-09-07,2022,9,September,3,7,2,Wednesday,36,1,0,0,0,Him small.,Him small.,Investment,4727.0,Income,1,2558.112676056338,16058.0,1357.51,1363.6185714285716,1349.796,1.0,171379.0,67
2022-09-08,2022,9,September,3,8,3,Thursday,36,2,0,0,0,Son include good.,Son include good.,Investment,3211.0,Income,1,2558.112676056338,16058.0,4727.0,1721.8799999999999,1392.301,1.0,174590.0,68
2022-09-10,2022,9,September,3,10,5,Saturday,36,2,1,0,0,Red enjoy.,Red enjoy.,Salary,471.39,Expense,0,1020.9147260273971,1531.54,3211.0,1639.6471428571429,1382.7356666666667,2.0,77109.54,80
2022-09-11,2022,9,September,3,11,6,Sunday,36,2,1,0,0,Never condition.,Never condition.,Shopping,68.09,Expense,0,979.205,2136.89,471.39,1523.3814285714286,1360.4593333333332,1.0,89750.59,90
2022-09-11,2022,9,September,3,11,6,Sunday,36,2,1,0,0,Human see.,Human see.,Utilities,380.91,Expense,0,935.2482165605096,5163.41,68.09,1557.2714285714287,1333.5386666666668,0.0,82560.34,82
2022-09-12,2022,9,September,3,12,0,Monday,37,2,0,0,0,Despite off consumer second.,Despite off consumer second.,Entertainment,904.65,Expense,0,1036.1221678321679,1951.67,380.91,1588.65,1300.1443333333334,1.0,83249.64,82
2022-09-14,2022,9,September,3,14,2,Wednesday,37,2,0,0,0,Say dog drug enter.,Say dog drug enter.,Food & Drink,1412.42,Expense,0,1070.425436241611,1412.42,904.65,1596.4942857142858,1317.8073333333334,2.0,81217.82,76
2022-09-15,2022,9,September,3,15,3,Thursday,37,3,0,0,0,Strong student green.,Strong student green.,Rent,1158.92,Expense,0,982.2750909090909,4013.62,1412.42,1086.7685714285715,1301.78,1.0,96918.01,89
2022-09-15,2022,9,September,3,15,3,Thursday,37,3,0,0,0,Turn put professional.,Turn put professional.,Utilities,737.93,Expense,0,935.2482165605096,5163.41,1158.92,733.4728571428572,1281.4033333333332,0.0,83298.27,83
2022-09-17,2022,9,September,3,17,5,Saturday,37,3,1,0,0,When summer he firm together.,When summer he firm together.,Investment,2649.0,Income,1,2558.112676056338,16058.0,737.93,1044.56,1286.97,2.0,177239.0,69
2022-09-18,2022,9,September,3,18,6,Sunday,37,3,1,0,0,Make worker trouble.,Make worker trouble.,Salary,1060.15,Expense,0,1020.9147260273971,1531.54,2649.0,1186.282857142857,1292.1870000000001,1.0,78169.69,81
2022-09-19,2022,9,September,3,19,0,Monday,38,3,0,0,0,Develop office approach son.,Develop office approach son.,Shopping,1226.5,Expense,0,979.205,2136.89,1060.15,1307.0814285714284,1285.2930000000001,1.0,90977.09,91
2022-09-19,2022,9,September,3,19,0,Monday,38,3,0,0,0,Allow girl team simply lead.,Allow girl team simply lead.,Health & Fitness,710.45,Expense,0,955.2240789473684,854.1300000000001,1226.5,1279.3385714285716,1273.195,0.0,70877.28,81
2022-09-21,2022,9,September,3,21,2,Wednesday,38,3,0,0,0,Least ready activity decision ok.,Least ready activity decision ok.,Utilities,1629.34,Expense,0,935.2482165605096,5163.41,710.45,1310.327142857143,1291.1113333333335,2.0,84927.61,84
2022-09-23,2022,9,September,3,23,4,Friday,38,4,0,0,0,Party employee nature down.,Party employee nature down.,Travel,1838.18,Expense,0,1059.3611875000001,1838.18,1629.34,1407.3642857142856,1305.5090000000002,2.0,95145.06,88
2022-09-26,2022,9,September,3,26,0,Monday,39,4,0,0,0,Evidence conference capital office.,Evidence conference capital office.,Rent,374.26,Expense,0,982.2750909090909,4013.62,1838.18,1355.4114285714284,1310.3960000000002,3.0,97292.27,90
2022-09-26,2022,9,September,3,26,0,Monday,39,4,0,0,0,Gas contain interest industry sell.,Gas contain interest industry sell.,Utilities,633.24,Expense,0,935.2482165605096,5163.41,374.26,1067.4457142857143,1320.137,0.0,85560.85,85
2022-09-28,2022,9,September,3,28,2,Wednesday,39,4,0,0,0,Result sound.,Result sound.,Shopping,842.3,Expense,0,979.205,2136.89,633.24,1036.3242857142857,1283.7486666666666,2.0,91819.39,92
2022-09-29,2022,9,September,3,29,3,Thursday,39,5,0,0,0,Task cultural son school.,Task cultural son school.,Other,3965.0,Income,1,2726.7279411764707,3965.0,842.3,1427.5385714285715,1408.5543333333333,1.0,204776.0,70
2022-09-29,2022,9,September,3,29,3,Thursday,39,5,0,0,0,Computer matter.,Computer matter.,Investment,1866.0,Income,1,2558.112676056338,16058.0,3965.0,1592.6171428571429,1314.6543333333332,0.0,179105.0,70
2022-09-30,2022,9,September,3,30,4,Friday,39,5,0,0,1,Result size feel no nothing.,Result size feel no nothing.,Utilities,382.33,Expense,0,935.2482165605096,5163.41,1866.0,1414.472857142857,1297.4953333333333,1.0,85943.18,86
2022-10-01,2022,10,October,4,1,5,Saturday,39,1,1,1,0,Real art.,Real art.,Food & Drink,1732.39,Expense,0,1070.425436241611,1732.39,382.33,1399.3600000000001,1332.0253333333335,1.0,82950.21,77
2022-10-02,2022,10,October,4,2,6,Sunday,39,1,1,0,0,Stuff benefit seat employee.,Stuff benefit seat employee.,Salary,281.7,Expense,0,1020.9147260273971,5958.2300000000005,1732.39,1386.1371428571426,1244.0819999999999,1.0,78451.39,82
2022-10-03,2022,10,October,4,3,0,Monday,40,1,0,0,0,Newspaper special general in go.,Newspaper special general in go.,Salary,824.18,Expense,0,1020.9147260273971,5958.2300000000005,281.7,1413.4142857142856,1263.5220000000002,1.0,79275.57,83
2022-10-04,2022,10,October,4,4,1,Tuesday,40,1,0,0,0,Office power company sister great.,Office power company sister great.,Salary,982.51,Expense,0,1020.9147260273971,5958.2300000000005,824.18,1433.4442857142858,1272.8333333333333,1.0,80258.08,84
2022-10-04,2022,10,October,4,4,1,Tuesday,40,1,0,0,0,Simple land bad party.,Simple land bad party.,Investment,2306.0,Income,1,2558.112676056338,7195.0,982.51,1196.4442857142858,1314.7993333333332,0.0,181411.0,71
2022-10-05,2022,10,October,4,5,2,Wednesday,40,1,0,0,0,What than political up instead.,What than political up instead.,Travel,457.44,Expense,0,1059.3611875000001,457.44,2306.0,995.2214285714286,1300.6490000000001,1.0,95602.5,89
2022-10-08,2022,10,October,4,8,5,Saturday,40,2,1,0,0,Support author class direction.,Support author class direction.,Salary,1135.64,Expense,0,1020.9147260273971,5958.2300000000005,457.44,1102.837142857143,1333.7143333333333,3.0,81393.72,85
2022-10-10,2022,10,October,4,10,0,Monday,41,2,0,0,0,Report painting house.,Report painting house.,Salary,1103.96,Expense,0,1020.9147260273971,5958.2300000000005,1135.64,1013.0614285714286,1347.6796666666667,2.0,82497.68,86
2022-10-12,2022,10,October,4,12,2,Wednesday,41,2,0,0,0,Security minute late cold.,Security minute late cold.,Investment,2694.0,Income,1,2558.112676056338,7195.0,1103.96,1357.6757142857143,1392.2293333333332,2.0,184105.0,72
2022-10-12,2022,10,October,4,12,2,Wednesday,41,2,0,0,0,Road product wait.,Road product wait.,Health & Fitness,1088.67,Expense,0,955.2240789473684,3881.4,2694.0,1395.4600000000003,1270.9516666666668,0.0,71965.95,82
2022-10-13,2022,10,October,4,13,3,Thursday,41,2,0,0,0,Cold billion as.,Cold billion as.,Salary,1097.24,Expense,0,1020.9147260273971,5958.2300000000005,1088.67,1411.8500000000001,1200.493,1.0,83594.92,87
2022-10-19,2022,10,October,4,19,2,Wednesday,42,3,0,0,0,Approach side model you billion.,Approach side model you billion.,Rent,1474.62,Expense,0,982.2750909090909,2358.37,1097.24,1293.0814285714284,1233.934,6.0,98766.89,91
2022-10-19,2022,10,October,4,19,2,Wednesday,42,3,0,0,0,Pressure those.,Pressure those.,Entertainment,602.44,Expense,0,1036.1221678321679,1030.1000000000001,1474.62,1313.7957142857142,1251.7456666666667,0.0,83852.08,83
2022-10-20,2022,10,October,4,20,3,Thursday,42,3,0,0,0,Easy exist phone.,Easy exist phone.,Salary,533.0,Expense,0,1020.9147260273971,5958.2300000000005,602.44,1227.7042857142858,1256.8153333333332,1.0,84127.92,88
2022-10-21,2022,10,October,4,21,4,Friday,42,3,0,0,0,Stuff agreement professional team foot.,Stuff agreement professional team foot.,Rent,883.75,Expense,0,982.2750909090909,2358.37,533.0,1196.2457142857143,1256.1186666666665,1.0,99650.64,92
2022-10-22,2022,10,October,4,22,5,Saturday,42,4,1,0,0,Window music evening know.,Window music evening know.,Entertainment,427.66,Expense,0,1036.1221678321679,1030.1000000000001,883.75,872.4828571428571,1223.2933333333335,1.0,84279.74,84
2022-10-23,2022,10,October,4,23,6,Sunday,42,4,1,0,0,Opportunity lead see.,Opportunity lead see.,Health & Fitness,1723.49,Expense,0,955.2240789473684,3881.4,427.66,963.1714285714286,1242.1123333333335,1.0,73689.44,83
2022-10-25,2022,10,October,4,25,1,Tuesday,43,4,0,0,0,Model police finally girl.,Model police finally girl.,Shopping,340.3,Expense,0,979.205,340.3,1723.49,855.0371428571428,1228.8580000000002,2.0,92159.69,93
2022-10-28,2022,10,October,4,28,4,Friday,43,4,0,0,0,Source kind hand.,Source kind hand.,Investment,2195.0,Income,1,2558.112676056338,7195.0,340.3,957.9485714285714,1213.7246666666667,3.0,186300.0,73
2022-10-30,2022,10,October,4,30,6,Sunday,43,5,1,0,0,Field a spring.,Field a spring.,Health & Fitness,1069.24,Expense,0,955.2240789473684,3881.4,2195.0,1024.6342857142856,1214.0276666666666,2.0,74758.68000000001,84
2022-10-31,2022,10,October,4,31,0,Monday,44,5,0,0,1,Expert movement reach man.,Expert movement reach man.,Utilities,654.07,Expense,0,935.2482165605096,654.07,1069.24,1041.93,1194.9466666666667,1.0,86597.25,87
2022-11-03,2022,11,November,4,3,3,Thursday,44,1,0,0,0,Across involve fall.,Across involve fall.,Travel,1149.74,Expense,0,1059.3611875000001,3091.22,654.07,1079.9285714285713,1209.5896666666667,3.0,96752.24,90
2022-11-04,2022,11,November,4,4,4,Friday,44,1,0,0,0,Nature country.,Nature country.,Rent,279.82,Expense,0,982.2750909090909,3826.96,1149.74,1058.8085714285714,1164.6056666666666,1.0,99930.46,93
2022-11-05,2022,11,November,4,5,5,Saturday,44,1,1,0,0,House clear say hope.,House clear say hope.,Shopping,1838.35,Expense,0,979.205,3265.85,279.82,1075.217142857143,1164.6113333333333,1.0,93998.04,94
2022-11-07,2022,11,November,4,7,0,Monday,45,1,0,0,0,Enjoy instead dream.,Enjoy instead dream.,Utilities,1405.84,Expense,0,935.2482165605096,2294.0,1838.35,1227.4371428571428,1198.9973333333332,2.0,88003.09,88
2022-11-07,2022,11,November,4,7,0,Monday,45,1,0,0,0,Possible mother especially.,Possible mother especially.,Investment,3138.0,Income,1,2558.112676056338,3138.0,1405.84,1362.1514285714286,1282.4893333333334,0.0,189438.0,74
2022-11-09,2022,11,November,4,9,2,Wednesday,45,2,0,0,0,Consumer face.,Consumer face.,Shopping,984.02,Expense,0,979.205,3265.85,3138.0,1349.9771428571428,1287.2133333333334,2.0,94982.06,95
2022-11-10,2022,11,November,4,10,3,Thursday,45,2,0,0,0,Laugh red man fly charge.,Laugh red man fly charge.,Travel,1259.35,Expense,0,1059.3611875000001,3091.22,984.02,1436.4457142857143,1197.025,1.0,98011.59,91
2022-11-13,2022,11,November,4,13,6,Sunday,45,2,1,0,0,Control bill.,Control bill.,Rent,1270.92,Expense,0,982.2750909090909,3826.96,1259.35,1453.757142857143,1177.189,3.0,101201.38,94
2022-11-14,2022,11,November,4,14,0,Monday,46,2,0,0,0,Management game.,Management game.,Health & Fitness,914.84,Expense,0,955.2240789473684,2616.55,1270.92,1544.4742857142858,1194.9393333333333,1.0,75673.52,85
2022-11-14,2022,11,November,4,14,0,Monday,46,2,0,0,0,Resource road do.,Resource road do.,Rent,811.67,Expense,0,982.2750909090909,3826.96,914.84,1397.8057142857144,1164.2486666666666,0.0,102013.05,95
2022-11-15,2022,11,November,4,15,1,Tuesday,46,3,0,0,0,Your less social form.,Your less social form.,Food & Drink,1739.13,Expense,0,1070.425436241611,1840.5600000000002,811.67,1445.4185714285716,1212.8296666666668,1.0,84689.34,78
2022-11-17,2022,11,November,4,17,3,Thursday,46,3,0,0,0,Entire hotel.,Entire hotel.,Rent,1464.55,Expense,0,982.2750909090909,3826.96,1739.13,1206.3542857142857,1234.1753333333331,2.0,103477.6,96
2022-11-17,2022,11,November,4,17,3,Thursday,46,3,0,0,0,Consider time economic high.,Consider time economic high.,Health & Fitness,1701.71,Expense,0,955.2240789473684,2616.55,1464.55,1308.8814285714286,1258.148666666667,0.0,77375.23,86
2022-11-18,2022,11,November,4,18,4,Friday,46,3,0,0,0,Window research his.,Window research his.,Shopping,443.48,Expense,0,979.205,3265.85,1701.71,1192.3285714285714,1196.0646666666667,1.0,95425.54,96
2022-11-19,2022,11,November,4,19,5,Saturday,46,3,1,0,0,Scene almost leave.,Scene almost leave.,Entertainment,994.48,Expense,0,1036.1221678321679,994.48,443.48,1152.837142857143,1213.9660000000001,1.0,85274.22,85
2022-11-21,2022,11,November,4,21,0,Monday,47,3,0,0,0,Program decade home which view.,Program decade home which view.,Travel,682.13,Expense,0,1059.3611875000001,3091.22,994.48,1119.5928571428572,1198.849,2.0,98693.72,92
2022-11-22,2022,11,November,4,22,1,Tuesday,47,4,0,0,0,Rock seat near business loss.,Rock seat near business loss.,Salary,1578.72,Expense,0,1020.9147260273971,1621.1200000000001,682.13,1229.1714285714286,1214.6743333333334,1.0,85706.64,89
2022-11-26,2022,11,November,4,26,5,Saturday,47,4,1,0,0,Growth appear project.,Growth appear project.,Food & Drink,101.43,Expense,0,1070.425436241611,1840.5600000000002,1578.72,995.2142857142857,1128.2553333333335,4.0,84790.77,79
2022-11-26,2022,11,November,4,26,5,Saturday,47,4,1,0,0,Plan foot cold.,Plan foot cold.,Salary,42.4,Expense,0,1020.9147260273971,1621.1200000000001,101.43,792.0500000000001,1093.3796666666667,0.0,85749.04,90
2022-11-28,2022,11,November,4,28,0,Monday,48,4,0,0,0,Choice side eat matter rather.,Choice side eat matter rather.,Other,2157.0,Income,1,2726.7279411764707,2157.0,42.4,857.0914285714285,1128.7050000000002,2.0,206933.0,71
2022-11-28,2022,11,November,4,28,0,Monday,48,4,0,0,0,Build smile across among situation.,Build smile across among situation.,Utilities,888.16,Expense,0,935.2482165605096,2294.0,2157.0,920.617142857143,1109.1563333333334,0.0,88891.25,89
2022-12-01,2022,12,December,4,1,3,Thursday,48,1,0,1,0,Art green child movie blue.,Art green child movie blue.,Utilities,1765.47,Expense,0,935.2482165605096,4897.5,888.16,1030.7585714285713,1147.924,3.0,90656.72,90
2022-12-03,2022,12,December,4,3,5,Saturday,48,1,1,0,0,First next popular.,First next popular.,Travel,195.75,Expense,0,1059.3611875000001,195.75,1765.47,961.2757142857143,1136.6823333333334,2.0,98889.47,93
2022-12-04,2022,12,December,4,4,6,Sunday,48,1,1,0,0,Run again help right.,Run again help right.,Rent,749.97,Expense,0,982.2750909090909,5530.4,195.75,842.8828571428572,1132.2230000000002,1.0,104227.57,97
2022-12-05,2022,12,December,4,5,0,Monday,49,1,0,0,0,Magazine join.,Magazine join.,Utilities,113.06,Expense,0,935.2482165605096,4897.5,749.97,844.5442857142858,1121.7363333333333,1.0,90769.78,91
2022-12-05,2022,12,December,4,5,0,Monday,49,1,0,0,0,Recent couple cost girl run.,Recent couple cost girl run.,Entertainment,864.17,Expense,0,1036.1221678321679,864.17,113.06,961.9399999999999,1093.0923333333333,0.0,86138.39,86
2022-12-07,2022,12,December,4,7,2,Wednesday,49,1,0,0,0,Trial never attention choice fast.,Trial never attention choice fast.,Investment,508.0,Income,1,2558.112676056338,508.0,864.17,726.3685714285714,1098.6823333333334,2.0,189946.0,75
2022-12-12,2022,12,December,4,12,0,Monday,50,2,0,0,0,Happen a point here control.,Happen a point here control.,Rent,274.07,Expense,0,982.2750909090909,5530.4,508.0,638.6414285714285,1034.6513333333335,5.0,104501.64,98
2022-12-13,2022,12,December,4,13,1,Tuesday,50,2,0,0,0,Task simply draw return probably.,Task simply draw return probably.,Salary,28.48,Expense,0,1020.9147260273971,28.48,274.07,390.5,999.9593333333333,1.0,85777.52,91
2022-12-15,2022,12,December,4,15,3,Thursday,50,3,0,0,0,Couple raise she child.,Couple raise she child.,Rent,1976.43,Expense,0,982.2750909090909,5530.4,28.48,644.8828571428572,1044.038,2.0,106478.07,99
2022-12-16,2022,12,December,4,16,4,Friday,50,3,0,0,0,Important focus benefit probably.,Important focus benefit probably.,Utilities,960.62,Expense,0,935.2482165605096,4897.5,1976.43,674.9757142857143,1037.734,1.0,91730.4,92
2022-12-18,2022,12,December,4,18,6,Sunday,50,3,1,0,0,Condition all blood.,Condition all blood.,Rent,1464.22,Expense,0,982.2750909090909,5530.4,960.62,867.9985714285714,1077.2140000000002,2.0,107942.29,100
2022-12-22,2022,12,December,4,22,3,Thursday,51,4,0,0,0,All politics.,All politics.,Other,3511.0,Income,1,2726.7279411764707,3511.0,1464.22,1246.1171428571429,1132.969,4.0,210444.0,72
2022-12-28,2022,12,December,4,28,2,Wednesday,52,4,0,0,0,Moment red eight hand.,Moment red eight hand.,Utilities,771.61,Expense,0,935.2482165605096,4897.5,3511.0,1283.7757142857142,1111.828,6.0,92502.01,93
2022-12-30,2022,12,December,4,30,4,Friday,52,5,0,0,0,Us decade.,Us decade.,Utilities,1286.74,Expense,0,935.2482165605096,4897.5,771.61,1428.4428571428573,1050.1193333333333,2.0,93788.75,94
2022-12-31,2022,12,December,4,31,5,Saturday,52,5,1,0,1,Life police.,Life police.,Rent,1065.71,Expense,0,982.2750909090909,5530.4,1286.74,1576.6185714285712,1052.8423333333333,1.0,109008.0,101
2023-01-03,2023,1,January,1,3,1,Tuesday,1,1,0,0,0,Sea three state some around.,Sea three state some around.,Investment,4105.0,Income,1,2558.112676056338,12940.0,1065.71,1880.7000000000003,1147.6973333333333,3.0,194051.0,76
2023-01-04,2023,1,January,1,4,2,Wednesday,1,1,0,0,0,American audience fight war whether.,American audience fight war whether.,Entertainment,1259.88,Expense,0,1036.1221678321679,5827.03,4105.0,1923.4514285714286,1147.3293333333336,1.0,87398.27,87
2023-01-04,2023,1,January,1,4,2,Wednesday,1,1,0,0,0,Rise mother.,Rise mother.,Other,4124.0,Income,1,2726.7279411764707,13012.0,1259.88,2303.42,1254.3013333333333,0.0,214568.0,73
2023-01-06,2023,1,January,1,6,4,Friday,1,1,0,0,0,Moment eat personal.,Moment eat personal.,Rent,1794.22,Expense,0,982.2750909090909,4416.58,4124.0,2058.1657142857143,1287.0529999999999,2.0,110802.22,102
2023-01-09,2023,1,January,1,9,0,Monday,2,2,0,0,0,See indeed black police group.,See indeed black police group.,Investment,3645.0,Income,1,2558.112676056338,12940.0,1794.22,2468.65,1350.582,3.0,197696.0,77
2023-01-10,2023,1,January,1,10,1,Tuesday,2,2,0,0,0,Third coach congress husband.,Third coach congress husband.,Shopping,635.86,Expense,0,979.205,3244.1,3645.0,2375.667142857143,1322.9589999999998,1.0,96061.4,97
2023-01-11,2023,1,January,1,11,2,Wednesday,2,2,0,0,0,Move outside value.,Move outside value.,Other,1190.0,Income,1,2726.7279411764707,13012.0,635.86,2393.4228571428575,1305.9019999999998,1.0,215758.0,74
2023-01-13,2023,1,January,1,13,4,Friday,2,2,0,0,0,Yard foot he share issue.,Yard foot he share issue.,Travel,1560.15,Expense,0,1059.3611875000001,2321.25,1190.0,2029.8728571428571,1343.1243333333332,2.0,100449.62,94
2023-01-15,2023,1,January,1,15,6,Sunday,2,3,1,0,0,Drive nation heart nearly season.,Drive nation heart nearly season.,Travel,418.84,Expense,0,1059.3611875000001,2321.25,1560.15,1909.7242857142858,1323.9363333333336,2.0,100868.46,95
2023-01-16,2023,1,January,1,16,0,Monday,3,3,0,0,0,Language however risk work.,Language however risk work.,Entertainment,1498.21,Expense,0,1036.1221678321679,5827.03,418.84,1534.6114285714286,1351.1390000000001,1.0,88896.48,88
2023-01-17,2023,1,January,1,17,1,Tuesday,3,3,0,0,0,Career three according worker democrat.,Career three according worker democrat.,Food & Drink,1569.77,Expense,0,1070.425436241611,9083.72,1498.21,1502.5471428571432,1350.8406666666667,1.0,86360.54000000001,80
2023-01-18,2023,1,January,1,18,2,Wednesday,3,3,0,0,0,Sign wall.,Sign wall.,Entertainment,994.83,Expense,0,1036.1221678321679,5827.03,1569.77,1123.9514285714286,1380.6206666666667,1.0,89891.31,89
2023-01-19,2023,1,January,1,19,3,Thursday,3,3,0,0,0,Memory number occur behind leave.,Memory number occur behind leave.,Other,1081.0,Income,1,2726.7279411764707,13012.0,994.83,1187.5428571428572,1415.2406666666668,1.0,216839.0,75
